'VmPeak','VmSize','VmHWM','VmRSS','VmPTE','Threads','MemFree','Buffers','Cached','Active','Inactive','Dirty','Writeback','AnonPages','Mapped','Slab','PageTables','Committed_AS','NumOfAllocFH','proc-fd','avgThroughput','avgElapsed','avgLatency','Errors',Principale1,Principale2,Principale3,Principale4,Cluster
172392,170340,33228,31568,200,32,4582524,182912,1117780,0,454660,929944,4582524,8159224,164,0,83912,23844,110820,7204,313952,1530,0,2,"-1,235958415","-1,361461913","0,3874148444","-0,033634994",5
172392,170340,33228,31568,200,17,4582280,182964,1117780,0,454700,929956,4582280,8159224,24,0,83912,23844,110820,7204,316100,1530,0,2,"-1,241098508","-1,389480113","0,4119580239","-0,042000677",5
172392,170340,33228,31568,200,9,4582964,182984,1117780,0,454736,929936,4582964,8159224,28,0,83908,23844,110784,7208,318220,1530,0,2,"-1,208583632","-1,367844838","0,4488175913","-0,045735566",5
172392,170340,33228,31568,200,9,4582708,182996,1117780,0,454764,929920,4582708,8159224,148,0,83908,23844,110816,7208,315800,1530,0,2,"-1,278905538","-1,407167884","0,4536582659","-0,046988095",5
172392,170340,33228,31568,200,55,4582092,183028,1117780,0,454812,929908,4582092,8159224,152,0,83912,23844,110948,7208,315800,1530,0,2,"-1,056967064","-1,232902584","0,3638862453","-0,018031105",5
172392,170340,33228,31568,200,46,4581924,183068,1117780,0,454856,929900,4581924,8159224,152,0,83908,23844,110880,7208,317964,1020,0,2,"-0,851741274","-1,062369178","0,1766715631","-0,077517003",5
172392,170340,33228,31572,200,36,4582740,183092,1117780,0,454904,929880,4582740,8159224,160,0,83912,23844,110980,7208,315628,1020,0,2,"-0,968414383","-1,137727676","0,1952210475","-0,084989234",5
172392,170340,33228,31572,200,26,4582456,183108,1117784,0,454972,929836,4582456,8159224,160,0,83916,23844,110920,7208,315628,1020,0,2,"-1,015108276","-1,176507857","0,2149870256","-0,091329435",5
172392,170340,33228,31568,200,14,4582892,183132,1117784,0,455028,929800,4582892,8159224,36,0,83912,23844,110908,7208,315392,1020,0,2,"-1,080336766","-1,226734278","0,2317870364","-0,099043307",5
172392,170340,33228,31568,200,9,4582692,183164,1117784,0,455080,929780,4582692,8159224,4,0,83912,23844,110856,7208,315120,1020,0,2,"-1,111841826","-1,250564177","0,2396341682","-0,102389245",5
172392,170340,33228,31568,200,9,4582444,183188,1117784,0,455120,929760,4582444,8159224,164,0,83908,23844,110944,7208,314952,1530,0,2,"-1,297614264","-1,426502758","0,4551034581","-0,047545768",5
172392,170340,33228,31568,200,60,4582044,183204,1117784,0,455168,929728,4582044,8159224,156,0,83908,23844,110912,7208,314952,1530,0,2,"-1,056557218","-1,226585769","0,3531229845","-0,015513314",5
172392,170340,33228,31568,200,51,4581736,183232,1117784,0,455224,929704,4581736,8159224,160,0,83912,23844,110896,7208,314952,1530,0,2,"-1,097515369","-1,262941218","0,3714827799","-0,021208408",5
172392,170340,33228,31568,200,38,4582344,183276,1117784,0,455252,929716,4582344,8159224,148,0,83908,23844,110832,7208,316996,1530,0,2,"-1,100911404","-1,277496967","0,3972081473","-0,028366531",5
172392,170340,33228,31568,200,26,4582068,183316,1117784,0,455300,929708,4582068,8159224,152,0,83908,23844,111024,7208,314444,1530,0,2,"-1,22799592","-1,372608344","0,4211872992","-0,037194754",5
172392,171364,33228,31512,200,18,4582512,183352,1117788,0,455280,929708,4582512,8159224,32,0,83704,23844,110888,7208,312372,1020,0,2,"-1,130342995","-1,256435219","0,2100212264","-0,098090177",5
172392,170340,33228,30880,200,9,4582816,183404,1117788,0,454696,929716,4582816,8159224,40,0,83252,23844,110956,7208,314716,1020,0,2,"-1,186268349","-1,308659403","0,2455121182","-0,103201803",5
172392,170340,33228,30880,200,9,4582956,183436,1117788,0,454752,929696,4582956,8159224,152,0,83284,23844,110896,7204,316572,1530,0,2,"-1,324350401","-1,460707485","0,4388934191","-0,047570386",5
172392,170340,33228,31352,200,60,4582548,183464,1117788,0,455272,929676,4582548,8159224,156,0,83556,23844,110892,7208,314456,1020,0,2,"-0,914015966","-1,08301347","0,1449644621","-0,071081383",5
172392,170340,33228,31360,200,47,4582404,183492,1117788,0,455324,929652,4582404,8159224,144,0,83604,23844,110916,7204,314456,1020,0,2,"-0,981218295","-1,149144884","0,1510046021","-0,079460861",5
172392,170340,33228,31416,200,33,4582516,183524,1117788,0,455436,929632,4582516,8159224,164,0,83664,23844,110864,7208,316588,1020,0,2,"-0,968769451","-1,148767354","0,2009165281","-0,086943709",5
172392,170340,33228,31456,200,19,4582504,183580,1117788,0,455492,929672,4582504,8159224,156,0,83664,23844,110904,7204,316588,1530,0,2,"-1,224642675","-1,390637048","0,414383451","-0,041070424",5
172392,170340,33228,30880,200,9,4582708,183616,1117788,0,454960,929668,4582708,8159224,44,0,83256,23844,110916,7204,316368,2040,0,2,"-1,511601906","-1,639763127","0,6395275189","0,0070577944",5
172392,170340,33228,30880,200,9,4582344,183652,1117788,0,454996,929668,4582344,8159224,8,0,83272,23844,110996,7208,318432,1530,0,2,"-1,252459243","-1,425014755","0,4541451416","-0,046535381",5
172392,170340,33228,31356,200,59,4582192,183700,1117788,0,455488,929680,4582192,8159224,152,0,83556,23844,110908,7204,316200,1530,0,2,"-1,05569903","-1,248998814","0,3348002037","-0,016279789",5
172392,171364,33228,31396,200,47,4581668,183736,1117788,0,455592,929668,4581668,8159224,152,0,83636,23844,110964,7208,315636,1020,0,2,"-0,896489426","-1,104246125","0,1635311367","-0,078452257",5
172392,170340,33228,31532,200,33,4581904,183768,1117788,0,455752,929656,4581904,8159224,160,0,83880,23844,110952,7208,315364,1020,0,2,"-0,982282056","-1,162980458","0,2017262847","-0,087601181",5
172392,170340,33228,31600,200,17,4581908,183808,1117788,0,455864,929648,4581908,8159224,152,0,83912,23844,110900,7208,319572,1020,0,2,"-0,927658413","-1,154597894","0,2352754597","-0,095481242",5
172392,170340,33228,30880,200,9,4582436,183840,1117788,0,455212,929640,4582436,8159224,156,0,83356,23844,110932,7208,315192,1020,0,2,"-1,160667515","-1,299345996","0,2533244064","-0,103243611",5
172392,170340,33228,30880,200,9,4582700,183876,1117788,0,455272,929620,4582700,8159224,28,0,83168,23844,110920,7208,317244,1020,0,2,"-1,108676183","-1,274173073","0,2455326059","-0,102300171",5
172392,170340,33228,31460,200,64,4581888,183912,1117792,0,455856,929604,4581888,8159224,32,0,83660,23844,110972,7208,317116,1020,0,2,"-0,7957177","-1,026844423","0,1332475645","-0,067423442",5
172392,170340,33228,31488,200,52,4581752,183944,1117792,0,455976,929588,4581752,8159224,156,0,83776,23844,110956,7208,314872,1530,0,2,"-1,094965516","-1,274121292","0,3692548459","-0,02121994",5
172392,170340,33228,31512,200,47,4581916,183984,1117792,0,456040,929580,4581916,8159224,160,0,83736,23844,110872,7208,316992,2040,0,2,"-1,241223801","-1,428633989","0,5856819312","0,0315637065",5
172392,170340,33228,31632,200,31,4581672,184032,1117796,0,456212,929592,4581672,8159224,152,0,83976,23844,110884,7208,316992,1530,0,2,"-1,113776479","-1,309515901","0,4120740979","-0,033290859",5
172392,170340,33228,31632,200,23,4582232,184068,1117796,0,456256,929576,4582232,8159224,152,0,83972,23844,110840,7208,316644,1020,0,2,"-0,980752547","-1,172069963","0,2204006842","-0,093441158",5
172392,170340,33228,31640,200,15,4582164,184120,1117796,0,456276,929588,4582164,8159224,156,0,84024,23844,110960,7204,316644,1020,0,2,"-1,022493879","-1,220938199","0,2180587961","-0,098634",5
172392,170340,33228,31632,200,9,4581848,184148,1117796,0,456344,929564,4581848,8159224,44,0,83828,23844,110912,7208,316688,1020,0,2,"-1,048000217","-1,237822802","0,2418466508","-0,102331909",5
172392,170340,33228,31652,200,64,4581408,184192,1117792,0,456408,929564,4581408,8159224,12,0,83896,23844,111000,7208,314380,1530,0,2,"-1,033463133","-1,230510646","0,3367681018","-0,014027259",5
172392,170340,33228,31468,200,55,4580976,184224,1117800,0,456280,929544,4580976,8159224,156,0,83696,23844,111024,7204,318484,1020,0,2,"-0,79658131","-1,060934922","0,1402554617","-0,072777936",5
172392,170340,33228,31512,200,44,4581692,184260,1117800,0,456380,929532,4581692,8159224,144,0,83728,23844,110884,7204,313620,1020,0,2,"-0,994135183","-1,171247616","0,155546664","-0,082307414",5
172392,170340,33228,31648,200,30,4581548,184300,1117800,0,456576,929516,4581548,8159224,164,0,83976,23844,110928,7208,315632,1020,0,2,"-0,96947745","-1,166996387","0,207397446","-0,089714132",5
172392,170340,33228,31616,200,18,4581520,184336,1117800,0,456580,929512,4581520,8159224,156,0,83884,23844,110936,7204,317736,1020,0,2,"-0,978497637","-1,201704548","0,211975158","-0,096441171",5
172392,170340,33228,30880,200,9,4581972,184352,1117800,0,455908,929468,4581972,8159224,160,0,83156,23844,111004,7204,317572,1530,0,2,"-1,282122728","-1,462964818","0,4401462517","-0,047782519",5
172392,170340,33228,30880,200,9,4582096,184380,1117800,0,455968,929432,4582096,8159224,20,0,83204,23844,110912,7204,317572,1530,0,2,"-1,281783517","-1,459172007","0,4326002049","-0,047849214",5
172392,170340,33228,31456,200,60,4581432,184412,1117800,0,456600,929412,4581432,8159224,20,0,83668,23844,110888,7204,317420,1020,0,2,"-0,808069607","-1,05553259","0,1206570429","-0,070448056",5
172392,170340,33228,31504,200,48,4581528,184476,1117792,0,456652,929440,4581528,8159224,156,0,83712,23844,110908,7208,317440,1530,0,2,"-1,032306697","-1,253647489","0,3778468226","-0,0228551",5
172392,170340,33228,31540,200,37,4581492,184508,1117800,0,456772,929412,4581492,8159224,160,0,83748,23844,110888,7204,317224,1020,0,2,"-0,912971985","-1,14220981","0,1730929407","-0,08500736",5
172392,170340,33228,31584,200,28,4581820,184548,1117800,0,456824,929424,4581820,8159224,156,0,83884,23844,110908,7208,317180,1020,0,2,"-0,938446375","-1,155462957","0,2116380942","-0,090419276",5
172392,170340,33228,31648,200,11,4581080,184596,1117800,0,456936,929420,4581080,8159224,156,0,84020,23844,111012,7204,314800,1020,0,2,"-1,084414401","-1,275097882","0,2257828051","-0,102489794",5
172392,170340,33228,30880,200,9,4581352,184628,1117800,0,456256,929392,4581352,8159224,144,0,83176,23844,111000,7208,314460,1530,0,2,"-1,358017495","-1,500500587","0,4576874642","-0,049424102",5
172392,170340,33228,31460,200,61,4580688,184668,1117796,0,456880,929384,4580688,8159224,40,0,83768,23844,111008,7208,316432,1530,0,2,"-0,993260974","-1,226982326","0,3482206453","-0,015331557",5
172392,170340,33228,31504,200,48,4580916,184704,1117804,0,456972,929380,4580916,8159224,24,0,83736,23844,111020,7208,316432,1020,0,2,"-0,869922523","-1,106980205","0,1656281401","-0,078424884",5
172392,170340,33228,31644,200,39,4581104,184740,1117808,0,457140,929388,4581104,8159224,172,0,83940,23844,111028,7208,316244,1020,0,2,"-0,901077119","-1,130921833","0,1911384166","-0,08405603",5
172392,170340,33228,31576,200,29,4580696,184784,1117804,0,457120,929384,4580696,8159224,148,0,83884,23844,110980,7208,315904,1020,0,2,"-0,963471073","-1,181043349","0,2100216144","-0,090629959",5
172392,170340,33228,31584,200,22,4581240,184832,1117808,0,457164,929396,4581240,8159224,152,0,83880,23844,110988,7204,315904,1530,0,2,"-1,190910768","-1,392693519","0,4098753414","-0,040369372",5
172392,170340,33228,31648,200,13,4580924,184856,1117808,0,457280,929364,4580924,8159224,156,0,84028,23844,110992,7208,313784,1020,0,2,"-1,09103996","-1,269250366","0,2411179979","-0,101767788",5
172392,170340,33228,30880,200,9,4581204,184880,1117808,0,456588,929324,4581204,8159224,164,0,83164,23844,111048,7208,318104,1530,0,2,"-1,245004571","-1,446689354","0,4619368319","-0,047695514",5
172392,170340,33228,30880,200,9,4581460,184908,1117808,0,456632,929308,4581460,8159224,24,0,83208,23844,110912,7204,315684,1530,0,2,"-1,328327849","-1,49486698","0,4319078474","-0,049259267",5
172392,170340,33228,31468,200,56,4580952,184940,1117808,0,457212,929292,4580952,8159224,24,0,83684,23844,110944,7208,315608,1020,0,2,"-0,859721562","-1,09032147","0,1482584189","-0,074075967",5
172392,170340,33228,31528,200,42,4580956,184972,1117808,0,457376,929256,4580956,8159224,144,0,83768,23844,110972,7208,315608,1020,0,2,"-0,917251574","-1,140065145","0,182668917","-0,082833942",5
172392,170340,33228,31560,200,36,4580756,184988,1117808,0,457456,929220,4580756,8159224,164,0,83884,23844,110880,7208,315452,1530,0,2,"-1,127585347","-1,329260124","0,4022740552","-0,031797218",5
172392,170340,33228,31612,200,21,4580628,185012,1117808,0,457572,929188,4580628,8159224,156,0,83880,23844,110928,7208,315056,1530,0,2,"-1,205440295","-1,395390461","0,4310101153","-0,04143125",5
172392,170340,33228,30880,200,9,4581452,185032,1117808,0,456912,929148,4581452,8159224,160,0,83356,23844,110988,7204,315056,1530,0,2,"-1,33665678","-1,500366786","0,4409711174","-0,049590326",5
172392,170340,33228,30880,200,9,4580848,185044,1117808,0,456976,929100,4580848,8159224,148,0,83172,23844,110968,7204,314924,1530,0,2,"-1,346875762","-1,512082086","0,4383050117","-0,049777711",5
172392,170340,33228,31360,200,57,4580712,185072,1117808,0,457484,929084,4580712,8159224,32,0,83660,23844,110880,7208,316696,1020,0,2,"-0,827410335","-1,07316307","0,1488206018","-0,073089905",5
172392,170340,33228,31492,200,49,4580032,185104,1117808,0,457648,929092,4580032,8159224,16,0,83708,23844,110956,7208,316140,1020,0,2,"-0,867926957","-1,113299001","0,1630778617","-0,0783565",5
172392,170340,33228,31632,200,38,4579996,185124,1117808,0,457832,929076,4579996,8159224,164,0,83972,23844,110960,7208,316140,1020,0,2,"-0,899566346","-1,140574843","0,1936732438","-0,085119861",5
172392,170340,33228,31648,200,26,4580704,185156,1117808,0,457872,929080,4580704,8159224,156,0,83972,23844,110932,7208,317956,1020,0,2,"-0,903742961","-1,154638663","0,2174088882","-0,091736511",5
172392,170340,33228,31612,200,15,4581032,185188,1117808,0,457876,929072,4581032,8159224,156,0,83984,23844,110956,7208,315724,1020,0,2,"-1,023611972","-1,233375154","0,238256622","-0,099837387",5
172392,170340,33228,31628,200,9,4580592,185228,1117808,0,457936,929068,4580592,8159224,144,0,83968,23844,110904,7204,313304,1020,0,2,"-1,132777741","-1,311707031","0,2271459395","-0,105155557",5
172392,170340,33228,31628,200,9,4580352,185260,1117812,0,457980,929060,4580352,8159224,160,0,83968,23844,110984,7204,313304,2040,0,2,"-1,49702548","-1,656927382","0,6416447481","0,0046436846",5
172392,170340,33228,31628,200,60,4579696,185292,1117812,0,458020,929056,4579696,8159224,24,0,83972,23844,110872,7208,315352,1530,0,2,"-1,001785918","-1,238432347","0,347919128","-0,016997729",5
172392,170340,33228,31628,200,48,4579536,185332,1117812,0,458060,929052,4579536,8159224,36,0,83972,23844,110964,7208,315352,1530,0,2,"-1,055332752","-1,289406271","0,3733705919","-0,024531015",5
172392,170340,33228,31628,200,35,4579772,185372,1117812,0,458092,929060,4579772,8159224,148,0,83968,23844,110836,7208,315036,1530,0,2,"-1,129024446","-1,339815486","0,4035128367","-0,032943047",5
172392,170340,33228,31628,200,21,4580388,185396,1117816,0,458148,929032,4580388,8159224,164,0,83968,23844,110796,7208,314992,1020,0,2,"-1,015154172","-1,220686043","0,224915578","-0,096695588",5
172392,170340,33228,31628,200,9,4580236,185412,1117816,0,458220,928980,4580236,8159224,156,0,83972,23844,110832,7208,317156,1020,0,2,"-1,00533631","-1,235459816","0,250611426","-0,103114189",5
172392,170340,33228,31632,200,31,4579688,185452,1117816,0,458260,928984,4579688,8159224,164,0,83976,23844,110900,7208,314576,1020,0,2,"-0,974458486","-1,194207059","0,2062048579","-0,090632333",5
172392,170340,33228,31632,200,54,4579620,185476,1117816,0,458316,928952,4579620,8159224,152,0,83976,23844,110928,7204,314352,1020,0,2,"-0,881693565","-1,123951382","0,1397932144","-0,076509949",5
172392,170340,33228,31628,200,39,4580360,185508,1117816,0,458368,928928,4580360,8159224,156,0,83940,23844,110844,7208,316460,1530,0,2,"-1,068703259","-1,300595783","0,3961988046","-0,029806002",5
172392,170340,33228,31628,200,31,4579556,185524,1117816,0,458420,928892,4579556,8159224,136,0,83972,23844,110848,7208,316460,1530,0,2,"-1,101691125","-1,335008791","0,4123124227","-0,034853751",5
172392,170340,33228,31628,200,15,4580048,185536,1117816,0,458488,928836,4580048,8159224,40,0,83972,23844,110996,7208,314256,1530,0,2,"-1,240998933","-1,436151351","0,4382534557","-0,046026993",5
172392,170340,33228,31628,200,9,4580352,185584,1117816,0,458524,928844,4580352,8159224,156,0,83968,23844,110916,7208,314236,1530,0,2,"-1,272120958","-1,455449705","0,4552079947","-0,049862986",5
172392,170340,33228,31628,200,9,4579732,185624,1117816,0,458564,928848,4579732,8159224,160,0,83972,23844,110820,7204,318268,1020,0,2,"-0,977554688","-1,236260255","0,2319787104","-0,102935254",5
172392,170340,33228,30880,200,58,4579968,185660,1117816,0,457856,928844,4579968,8159224,148,0,83224,23844,110872,7204,315720,1530,0,2,"-1,080268829","-1,308810727","0,3418432354","-0,019083556",5
172392,170340,33228,30880,200,45,4580436,185700,1117816,0,457892,928844,4580436,8159224,152,0,83220,23844,110872,7204,315636,1530,0,2,"-1,14526674","-1,35949171","0,3673960609","-0,027326242",5
172392,170340,33228,30880,200,35,4580400,185728,1117816,0,457964,928804,4580400,8159224,156,0,83224,23844,110916,7208,315304,1530,0,2,"-1,190481086","-1,390158397","0,4077769908","-0,033584236",5
172392,170340,33228,30880,200,16,4580428,185772,1117820,0,458000,928816,4580428,8159224,176,0,83224,23844,110988,7204,313116,1020,0,2,"-1,16957096","-1,346499016","0,2191125795","-0,101778324",5
172392,170340,33228,30880,200,9,4580236,185824,1117820,0,458036,928828,4580236,8159224,12,0,83220,23844,110960,7204,315280,1020,0,2,"-1,137538873","-1,34202756","0,2261371603","-0,10512159",5
172392,170340,33228,31372,200,9,4580460,185836,1117820,0,458584,928780,4580460,8159224,156,0,83592,23844,110908,7208,315088,1020,0,2,"-1,091181501","-1,294915562","0,248972068","-0,104740286",5
172392,170340,33228,31372,200,62,4579556,185872,1117824,0,458632,928780,4579556,8159224,160,0,83716,23844,110884,7208,315088,1020,0,2,"-0,832958837","-1,084956321","0,1457671828","-0,071408189",5
172392,170340,33228,31372,200,47,4579552,185920,1117816,0,458668,928780,4579552,8159224,164,0,83712,23844,110856,7208,314756,1020,0,2,"-0,913632303","-1,148805766","0,1753160243","-0,081063518",5
172392,170340,33228,31372,200,32,4579904,185952,1117824,0,458720,928772,4579904,8159224,152,0,83716,23844,110916,7204,314756,1530,0,2,"-1,177133922","-1,394512537","0,3911593429","-0,035806495",5
